id,hash_a,hash_b,hash_c,hash_d,vector_abc,vector_abd,vector_acd,vector_bcd,error_x,error_y,error_z,affine_matrix
5098,35045,4510,451035,10350,[ 39 -45 -45],[  4 -52 -30],[ 49 -87  -5],[ 55 -77  65],3.907985046680551e-14,5.329070518200751e-15,-4.263256414560601e-14,"[[1.0, 5.380239076875289e-16, -1.6790823537793838e-16, 4.703732546813511e-14], [-5.380239076875291e-16, 0.9999999999999997, -1.0200022581033502e-16, 3.5829753908743463e-14], [1.6790823537793825e-16, 2.7755575615628914e-17, 1.0, -3.95862732168768e-14], [0.0, 0.0, 0.0, 1.0]]"
5099,35045,4515,451535,15350,[ 39 -40 -40],[  9 -52 -25],[ 54 -82  -5],[ 60 -72  55],-3.552713678800501e-14,-2.3092638912203256e-14,-5.684341886080802e-14,"[[1.0, 2.420458089900163e-18, -1.5636448172710807e-15, 8.767573639399416e-14], [-2.420458089901136e-18, 1.0000000000000002, -4.027330818671929e-16, 5.378022056417784e-15], [1.5636448172710807e-15, 6.106226635438361e-16, 1.0, -1.0614480747872487e-13], [0.0, 0.0, 0.0, 1.0]]"
5100,35045,4520,452035,20350,[ 39 -35 -35],[ 14 -52 -20],[ 59 -77  -5],[ 65 -67  45],-8.526512829121202e-14,-4.440892098500626e-14,4.263256414560601e-14,"[[1.0, 3.9348207153055415e-16, 3.251631443193753e-16, -1.1488899780948312e-13], [-3.934820715305539e-16, 0.9999999999999999, -7.77783574443588e-16, 3.025087096183581e-14], [-3.251631443193756e-16, 9.43689570931383e-16, 1.0, 4.145261763751325e-14], [0.0, 0.0, 0.0, 1.0]]"
5101,35045,4525,452535,25350,[ 39 -30 -30],[ 19 -52 -15],[ 64 -72  -5],[ 70 -62  35],-3.765876499528531e-13,3.552713678800501e-15,-2.2737367544323206e-13,"[[1.0, -3.860468169464527e-16, -3.4116619217650537e-15, -1.0590508621352224e-13], [3.8604681694645454e-16, 1.0, 3.3079187299830253e-16, -3.451052782227055e-14], [3.4116619217650534e-15, -5.573866428089033e-16, 1.0, -3.1970487088945113e-13], [0.0, 0.0, 0.0, 1.0]]"
5102,35045,4530,453035,30350,[ 39 -25 -25],[ 24 -52 -10],[ 69 -67  -5],[ 75 -57  25],2.7355895326763857e-13,-7.105427357601002e-15,4.121147867408581e-13,"[[1.0000000000000004, 7.358499837973448e-16, 2.6272945379610605e-15, 4.158758422496523e-14], [-7.496169580167064e-16, 0.9999999999999998, -8.590629985938765e-16, 8.626761759378694e-14], [-2.6645352591003757e-15, 5.238864897449957e-16, 1.0, 4.848768241789652e-13], [0.0, 0.0, 0.0, 1.0]]"
5103,35045,4540,454035,40350,[ 39 -15 -15],[ 34 -52   0],[ 79 -57  -5],[ 85 -47   5],5.151434834260726e-13,-1.9539925233402755e-14,5.968558980384842e-13,"[[0.9999999999999999, 1.5003125568635325e-15, 1.0716592342965064e-15, 4.1182869781089557e-13], [-1.5397513114464106e-15, 0.9999999999999999, -2.115000477807585e-15, 1.9572769939418714e-13], [-1.27675647831893e-15, 2.0192181260370035e-15, 1.0, 6.182786830181174e-13], [0.0, 0.0, 0.0, 1.0]]"
5104,35045,4550,455035,50350,[39 -5 -5],[ 44 -52  10],[ 89 -47  -5],[ 95 -37 -15],-1.0686562745831907e-11,-2.0250467969162855e-13,-9.094947017729282e-12,"[[1.0, -2.441852129911806e-14, 2.020962353867049e-14, -1.193968433807736e-11], [2.4426298698568685e-14, 1.0000000000000002, 2.6369701346045454e-14, -3.028289399277191e-12], [-2.0261570199409107e-14, -2.6000035457940385e-14, 1.0000000000000002, -8.130352684262148e-12], [0.0, 0.0, 0.0, 1.0]]"
5105,35050,505,50535,5350,[ 44 -45 -60],[ -1 -47 -45],[ 49 -92 -15],[ 55 -92  75],-9.237055564881302e-14,5.1514348342607263e-14,-5.684341886080802e-14,"[[1.0, -1.6827560358327745e-16, -4.100480254821148e-16, -5.630939851355687e-14], [1.6827560358327762e-16, 0.9999999999999997, 7.578441691354787e-16, -1.2300114548826652e-14], [4.100480254821148e-16, -2.7755575615628914e-16, 0.9999999999999998, -4.669888108671173e-14], [0.0, 0.0, 0.0, 1.0]]"
5106,35050,5010,501035,10350,[ 44 -40 -55],[  4 -47 -40],[ 54 -87 -15],[ 60 -87  65],-9.237055564881302e-14,3.730349362740526e-14,-2.842170943040401e-14,"[[1.0, -8.358981908437966e-17, -8.832942802523655e-16, -1.9517507512481088e-14], [8.358981908438008e-17, 1.0, 5.268448317376433e-16, -8.291340918956585e-15], [8.832942802523655e-16, -4.787836793695988e-16, 1.0, -4.797268631996723e-14], [0.0, 0.0, 0.0, 1.0]]"
5107,35050,5015,501535,15350,[ 44 -35 -50],[  9 -47 -35],[ 59 -82 -15],[ 65 -82  55],-2.0605739337042905e-13,8.881784197001252e-15,-5.684341886080802e-14,"[[1.0, -3.386955769650012e-16, -2.717906434297919e-15, 1.6926372374077144e-14], [3.386955769650017e-16, 1.0, 2.324559648368588e-16, -2.0664774786266568e-14], [2.7179064342979188e-15, -2.0816681711721685e-16, 1.0, -1.5304191874542147e-13], [0.0, 0.0, 0.0, 1.0]]"
5108,35050,5020,502035,20350,[ 44 -30 -45],[ 14 -47 -30],[ 64 -77 -15],[ 70 -77  45],-9.237055564881302e-14,-5.5067062021407764e-14,7.105427357601002e-14,"[[1.0, -6.231752722784638e-16, 4.418121264026732e-16, -1.2371862954792303e-13], [6.231752722784639e-16, 1.0000000000000002, -4.468507052563739e-16, -4.215940388729804e-14], [-4.4181212640267297e-16, 3.3306690738754696e-16, 1.0, 7.925884985535155e-14], [0.0, 0.0, 0.0, 1.0]]"
5109,35050,5025,502535,25350,[ 44 -25 -40],[ 19 -47 -25],[ 69 -72 -15],[ 75 -72  35],-3.197442310920451e-13,-1.0658141036401503e-14,-7.105427357601002e-14,"[[1.0, -5.856737968781446e-16, -2.696778779630794e-15, -9.387079219562417e-14], [5.856737968781443e-16, 1.0000000000000002, 8.403409215822687e-17, -3.8737697196772195e-14], [2.6967787796307936e-15, 1.1102230246251565e-16, 1.0000000000000002, -1.886497537445755e-13], [0.0, 0.0, 0.0, 1.0]]"
5110,35050,5030,503035,30350,[ 44 -20 -35],[ 24 -47 -20],[ 74 -67 -15],[ 80 -67  25],-5.968558980384842e-13,3.552713678800501e-14,-1.5631940186722204e-13,"[[1.0, 1.0056450033370383e-17, -2.579630523575092e-15, -3.841746973509175e-13], [-1.0056450033369913e-17, 0.9999999999999998, 4.0836083026921756e-16, 4.404691055599898e-15], [2.579630523575092e-15, -1.1102230246251565e-16, 0.9999999999999999, -2.1986195989527318e-13], [0.0, 0.0, 0.0, 1.0]]"
5111,35050,5040,504035,40350,[ 44 -10 -25],[ 34 -47 -10],[ 84 -57 -15],[ 90 -57   5],-4.973799150320701e-13,4.263256414560601e-14,-2.4158453015843406e-13,"[[1.0, 1.3056657076115981e-15, -4.679232375192405e-15, -1.290367847851442e-13], [-1.3056657076115997e-15, 1.0, -4.1979944533551856e-16, 1.2270530127741867e-13], [4.6792323751924044e-15, 3.0531133177191805e-16, 1.0, -3.945879461264377e-13], [0.0, 0.0, 0.0, 1.0]]"
5112,35050,5045,504535,45350,[ 44  -5 -20],[ 39 -47  -5],[ 89 -52 -15],[ 95 -52  -5],-1.8403056856186595e-12,4.4941828036826337e-13,-1.7905676941154525e-12,"[[0.9999999999999998, 6.456667417387355e-16, -3.321424290835233e-15, -1.5693404545686039e-12], [-5.814464167413947e-16, 0.9999999999999998, 2.0950465079811168e-16, 4.541471601733857e-13], [3.219646771412954e-15, 1.942890293094024e-16, 0.9999999999999996, -1.859676706636732e-12], [0.0, 0.0, 0.0, 1.0]]"
5113,3550,5010,1035,10355,[ -1   0 -55],[  9  25 -85],[  4  35 -60],[ 0 45 20],7.666756118851481e-12,5.844214001626824e-12,-2.4229507289419416e-12,"[[1.0, -5.903222909850221e-14, 1.0482002442498435e-13, 1.7888235119611191e-12], [5.874296022347022e-14, 0.9999999999999999, 6.189280643280595e-14, -9.81685208493699e-14], [-1.0499934255392418e-13, -6.214473380339314e-14, 1.0, 1.998501424898074e-12], [0.0, 0.0, 0.0, 1.0]]"
5114,3550,5015,1535,15355,[ -1   5 -50],[ 14  25 -80],[  9  40 -60],[ 5 50 10],-3.623767952376511e-13,-3.8191672047105385e-13,1.8474111129762605e-13,"[[1.0, -9.768014143899862e-15, -2.051619312069373e-14, 4.895163947884872e-13], [9.62506296691709e-15, 1.0, -1.8313750354389943e-14, 1.968468898489494e-14], [2.0594637106796654e-14, 1.8485213360008856e-14, 1.0, -5.997962424198348e-13], [0.0, 0.0, 0.0, 1.0]]"
5115,3550,5020,2035,20355,[ -1  10 -45],[ 19  25 -75],[ 14  45 -60],[10 55  0],2.901145990108489e-11,1.5978329770405253e-11,-1.0594192190183094e-11,"[[1.0000000000000002, -2.1783976815665916e-14, 4.294186902108515e-13, 7.951709398060291e-12], [2.1663150451205343e-14, 1.0000000000000007, 2.305625599140099e-13, 3.763610545325525e-12], [-4.2942038813720274e-13, -2.303990331853356e-13, 1.0000000000000002, 7.783463381380609e-12], [0.0, 0.0, 0.0, 1.0]]"
5116,3550,5025,2535,25355,[ -1  15 -40],[ 24  25 -70],[ 19  50 -60],[ 15  60 -10],-6.110667527536862e-13,-4.671818487622659e-13,-1.4210854715202004e-14,"[[1.0000000000000002, -1.5383919058463054e-14, -3.133503011510485e-14, 6.761350776860329e-13], [1.5404646441587354e-14, 1.0, -2.3349792630967236e-14, -1.1378428828376203e-13], [3.1807889655510735e-14, 2.328692794151266e-14, 1.0000000000000002, -1.305484990535008e-12], [0.0, 0.0, 0.0, 1.0]]"
5117,3550,5030,3035,30355,[ -1  20 -35],[ 29  25 -65],[ 24  55 -60],[ 20  65 -20],-1.474376176702208e-11,-2.646771690706373e-12,5.094591415399918e-12,"[[1.0000000000000002, 1.319605434437851e-13, -1.6646166592120483e-13, -4.8967134672685545e-12], [-1.3197054022115562e-13, 1.0000000000000002, 1.9942842487976864e-14, 3.025816666661847e-12], [1.6647100364863832e-13, -1.9761969838327786e-14, 1.0, -3.544685662882897e-12], [0.0, 0.0, 0.0, 1.0]]"
5118,3550,5040,4035,40355,[ -1  30 -25],[ 39  25 -55],[ 34  65 -60],[ 30  75 -40],-6.394884621840902e-13,2.3447910280083306e-13,1.1510792319313623e-12,"[[1.0, 5.522951224438717e-15, 2.6000474370294022e-14, -1.8206604187252545e-12], [-5.674361178974492e-15, 1.0000000000000002, 3.714395721913496e-15, 3.439090590792813e-13], [-2.5979218776228663e-14, -4.163336342344337e-15, 1.0000000000000002, 2.3884536165702497e-12], [0.0, 0.0, 0.0, 1.0]]"
5119,3550,5045,4535,45355,[ -1  35 -20],[ 44  25 -50],[ 39  70 -60],[ 35  80 -50],5.613287612504791e-13,-6.750155989720952e-14,-1.0231815394945443e-12,"[[1.0, -2.7278587206616326e-15, 2.877761253388286e-15, 3.8147209835304093e-13], [2.7346416220354322e-15, 1.0000000000000004, -4.891464167714542e-15, 3.7095455163029723e-14], [-2.609024107869118e-15, 5.680352022086055e-15, 1.0000000000000004, -8.389948483992869e-13], [0.0, 0.0, 0.0, 1.0]]"
5120,3550,5050,5035,50355,[ -1  40 -15],[ 49  25 -45],[ 44  75 -60],[ 40  85 -60],-1.4281908988778014e-12,-3.481659405224491e-13,1.4210854715202004e-14,"[[1.0000000000000002, -1.170245765028804e-14, -1.3240379564988097e-14, -9.658580505353874e-13], [1.1631261360038291e-14, 0.9999999999999999, -9.38164300886546e-15, -4.805785502662628e-13], [1.3281042932078435e-14, 9.270362255620057e-15, 1.0, -5.261227432214925e-13], [0.0, 0.0, 0.0, 1.0]]"
5121,35510,5100,10035,355,[-55   0  15],[-65  35 -15],[-60  25  20],[ 0 15 40],1.3500311979441904e-13,5.897504706808832e-13,9.85878045867139e-13,"[[1.0, -8.45333396280394e-15, -1.534180429002604e-14, 5.659959207194031e-13], [8.557588368240057e-15, 1.0, 2.1571846968619007e-15, 2.035691187968763e-13], [1.5432100042289676e-14, -1.8318679906315083e-15, 1.0, 3.8863164772941423e-13], [0.0, 0.0, 0.0, 1.0]]"
5122,35510,51015,101535,15355,[-55  15  30],[-50  35   0],[-45  40  20],[15 30 10],4.973799150320701e-14,3.552713678800501e-15,-1.4210854715202004e-14,"[[1.0, -6.006064344977722e-16, -2.750780767675571e-16, 7.344487182304649e-14], [6.006064344977722e-16, 0.9999999999999999, 2.282753901562313e-16, -2.2971011834166313e-14], [2.7507807676755697e-16, -2.7755575615628914e-17, 0.9999999999999999, -2.2105339606901838e-14], [0.0, 0.0, 0.0, 1.0]]"
5123,35510,51020,102035,20355,[-55  20  35],[-45  35   5],[-40  45  20],[20 35  0],2.2737367544323206e-13,6.039613253960852e-14,3.1086244689504383e-13,"[[1.0000000000000002, -7.371506006321171e-16, 1.7573212600550653e-15, 2.0721330010616356e-13], [7.42070363929006e-16, 0.9999999999999997, 1.0247719800723093e-15, 2.0817635270934407e-14], [-1.7763568394002505e-15, -1.1934897514720433e-15, 1.0, 4.140574472979672e-13], [0.0, 0.0, 0.0, 1.0]]"
5124,35510,51025,102535,25355,[-55  25  40],[-40  35  10],[-35  50  20],[ 25  40 -10],-3.481659405224491e-13,-9.947598300641403e-14,-2.1316282072803006e-14,"[[1.0, 7.093705584252337e-16, 1.5830825043255589e-15, -3.8963255045979083e-13], [-7.598901405931275e-16, 1.0000000000000002, 1.6544571216754976e-15, -9.735894866642135e-14], [-1.5265566588595902e-15, -1.609823385706477e-15, 1.0, 8.171856598097421e-14], [0.0, 0.0, 0.0, 1.0]]"
5125,35510,51030,103035,30355,[-55  30  45],[-35  35  15],[-30  55  20],[ 30  45 -20],-1.2789769243681803e-13,2.3803181647963356e-13,-6.181721801112872e-13,"[[0.9999999999999997, 3.305994415279463e-15, -8.880258144021466e-15, -5.698045802628064e-14], [-3.349941124301846e-15, 0.9999999999999999, 3.69770484734998e-16, 3.751160793508126e-13], [8.93729534823251e-15, -3.3306690738754696e-16, 0.9999999999999999, -9.792076835327363e-13], [0.0, 0.0, 0.0, 1.0]]"
5126,35510,51040,104035,40355,[-55  40  55],[-25  35  25],[-20  65  20],[ 40  55 -40],1.6910137645709256e-07,1.4560262329155194e-07,-1.0833789758635248e-06,"[[1.0, 1.8392235407952052e-09, -2.153108481682608e-08, 4.443561089526929e-07], [-1.8392237250999647e-09, 1.0000000000000002, -6.755746007121739e-09, 3.222307795577104e-07], [2.1531084970494163e-08, 6.7557457406053345e-09, 1.0, -2.140044818268314e-06], [0.0, 0.0, 0.0, 1.0]]"
5127,35510,51045,104535,45355,[-55  45  60],[-20  35  30],[-15  70  20],[ 45  60 -50],1.3358203432289883e-12,1.0409451078885468e-12,2.1440627051561023e-12,"[[0.9999999999999999, 1.495104842655808e-14, 2.9374965065424597e-14, 5.534498919898491e-13], [-1.4905104671463548e-14, 0.9999999999999998, 8.607629680729937e-16, 1.653207700233231e-12], [-2.9254376698872875e-14, -1.27675647831893e-15, 0.9999999999999998, 3.392871686025777e-12], [0.0, 0.0, 0.0, 1.0]]"
5128,35510,51050,105035,50355,[-55  50  65],[-15  35  35],[-10  75  20],[ 50  65 -60],-4.973799150320701e-13,-3.197442310920451e-13,4.121147867408581e-13,"[[1.0, -1.0813895363420858e-15, 7.70338763938274e-15, -5.816818704825749e-13], [9.625136529031518e-16, 1.0, -4.796738845153206e-16, -3.5274246326853346e-13], [-7.66053886991358e-15, 2.7755575615628914e-16, 1.0, 7.235327790503025e-13], [0.0, 0.0, 0.0, 1.0]]"
5129,35515,5150,15035,355,[-64  41  55],[-65  26  25],[-69  75  10],[ -9  83 -60],7.105427357601002e-14,-3.552713678800501e-15,-1.0658141036401503e-14,"[[1.0, 8.308731148013767e-17, 7.386820945697055e-16, 5.607661189426392e-14], [-8.308731148013775e-17, 0.9999999999999999, -4.413536686781583e-17, 3.790809744854892e-15], [-7.386820945697055e-16, -5.551115123125783e-17, 1.0, 2.247371167319041e-14], [0.0, 0.0, 0.0, 1.0]]"
5130,35515,51510,151035,10355,[-50  15  15],[-55  40 -15],[-45  35  10],[15 15 20],1.7053025658242404e-13,-2.4868995751603507e-14,7.105427357601002e-15,"[[1.0, -8.099762890716381e-16, 3.9217755090716745e-16, 1.8216392992535015e-13], [8.099762890716375e-16, 0.9999999999999999, 1.8705074240382146e-15, -9.282381618654965e-14], [-3.92177550907169e-16, -2.0539125955565396e-15, 0.9999999999999999, 7.276431023428574e-14], [0.0, 0.0, 0.0, 1.0]]"
5131,35515,51520,152035,20355,[-50  25  25],[-45  40  -5],[-35  45  10],[25 25  0],2.842170943040401e-14,-1.4210854715202004e-13,-2.984279490192421e-13,"[[1.0, -4.576242413388933e-15, -6.724343176743558e-15, 2.5115965229132984e-13], [4.576242413388941e-15, 1.0000000000000004, 1.9548603944048328e-15, -3.951125505404482e-13], [6.724343176743548e-15, -1.5543122344752192e-15, 1.0000000000000002, -5.705491445108929e-13], [0.0, 0.0, 0.0, 1.0]]"
5132,35515,51525,152535,25355,[-50  30  30],[-40  40   0],[-30  50  10],[ 30  30 -10],-8.526512829121202e-14,2.1316282072803006e-14,-2.1316282072803006e-14,"[[1.0, 3.2745979683756474e-16, -3.088650450563456e-15, -3.4638958368304884e-14], [-3.2745979683756533e-16, 1.0000000000000002, -6.6529737518062e-16, 4.440892098500626e-14], [3.088650450563455e-15, 2.220446049250313e-16, 1.0000000000000002, -1.6786572132332367e-13], [0.0, 0.0, 0.0, 1.0]]"
5133,35515,51530,153035,30355,[-50  35  35],[-35  40   5],[-25  55  10],[ 35  35 -20],4.192202140984591e-13,3.161915174132446e-13,3.588240815588506e-13,"[[0.9999999999999999, 2.5724237618062416e-15, 2.92805476793804e-15, 3.204969580821805e-13], [-2.701041442843513e-15, 1.0, -1.0390210259988339e-15, 4.568706492437153e-13], [-3.164135620181696e-15, 1.1102230246251565e-15, 1.0, 4.746596277778697e-13], [0.0, 0.0, 0.0, 1.0]]"
5134,35515,51540,154035,40355,[-50  45  45],[-25  40  15],[-15  65  10],[ 45  45 -40],-4.973799150320701e-14,7.283063041541027e-13,2.092548356813495e-12,"[[1.0000000000000004, 1.1893912406091052e-14, 3.986637719312362e-14, -1.045235402880032e-12], [-1.1841365919354848e-14, 1.0, 6.962475210116926e-15, 1.1375593655233925e-12], [-3.9745984281580604e-14, -7.16093850883226e-15, 1.0000000000000004, 4.03712863474633e-12], [0.0, 0.0, 0.0, 1.0]]"
5135,35515,51545,154535,45355,[-50  50  50],[-20  40  20],[-10  70  10],[ 50  50 -50],-4.652340734878635e-07,-3.8666840040946227e-07,-5.234408853027617e-07,"[[1.0, -4.470074541911668e-09, -7.245837496499893e-09, -2.3641460501611958e-07], [4.470074471693325e-09, 1.0000000000000007, -9.92869442700697e-10, -5.704851088421127e-07], [7.24583748556995e-09, 9.928693978089598e-10, 1.0000000000000007, -8.722256327721465e-07], [0.0, 0.0, 0.0, 1.0]]"
5136,35515,51550,155035,50355,[-50  55  55],[-15  40  25],[-5 75 10],[ 55  55 -60],-1.2079226507921703e-13,-1.3855583347321954e-13,2.597033699203166e-12,"[[1.0000000000000002, -7.898877303846729e-15, 4.427678070315935e-14, -7.411785064811931e-13], [7.827125010080745e-15, 1.0, 1.2845204481034314e-14, -7.207606576233154e-13], [-4.418687638008123e-14, -1.2947976024690888e-14, 1.0, 4.877539761444647e-12], [0.0, 0.0, 0.0, 1.0]]"
5137,35520,5200,20035,355,[-45  10  -5],[-65  45 -35],[-50  25   0],[10 -5 40],-1.4210854715202004e-14,-2.4868995751603507e-14,-2.3092638912203256e-13,"[[1.0, -5.824091425116881e-17, -3.9937861887387783e-16, -6.156390238923333e-15], [5.824091425116833e-17, 1.0000000000000002, -1.059961237509659e-15, -1.0116481224166925e-14], [3.99378618873878e-16, 1.2212453270876722e-15, 0.9999999999999998, -2.707336029768079e-13], [0.0, 0.0, 0.0, 1.0]]"
5138,35520,52010,201035,10355,[-45  20   5],[-55  45 -25],[-40  35   0],[20  5 20],1.0658141036401503e-13,-2.4868995751603507e-14,-3.304023721284466e-13,"[[1.0, -2.3836746881862624e-16, -3.996200914629353e-15, 1.9480459657482476e-13], [2.3836746881862264e-16, 0.9999999999999999, -7.827501973068335e-16, -1.7403123681809997e-14], [3.996200914629353e-15, 8.326672684688674e-16, 1.0, -5.433833582219418e-13], [0.0, 0.0, 0.0, 1.0]]"
5139,35520,52015,201535,15355,[-45  25  10],[-50  45 -20],[-35  40   0],[25 10 10],1.6342482922482304e-13,-7.105427357601002e-15,1.0658141036401503e-14,"[[1.0, -7.422578469099739e-16, -8.766026809888031e-17, 1.767492004063601e-13], [7.422578469099739e-16, 1.0000000000000002, 2.046054410920199e-15, -8.981648492911109e-14], [8.766026809887872e-17, -1.6653345369377348e-15, 1.0, 4.160888391327397e-14], [0.0, 0.0, 0.0, 1.0]]"
5140,35520,52025,202535,25355,[-45  35  20],[-40  45 -10],[-25  50   0],[ 35  20 -10],2.984279490192421e-13,2.4513724383723456e-13,3.836930773104541e-13,"[[1.0000000000000002, -6.199475434986296e-16, 4.573396658113164e-16, 2.8971580960564345e-13], [6.172463763814627e-16, 1.0, 4.957976910991822e-16, 2.045110265131828e-13], [-3.885780586188048e-16, -3.3306690738754696e-16, 1.0000000000000002, 4.0593003896331597e-13], [0.0, 0.0, 0.0, 1.0]]"
5141,35520,52030,203035,30355,[-45  40  25],[-35  45  -5],[-20  55   0],[ 40  25 -20],1.8474111129762605e-13,-1.7763568394002505e-14,1.3145040611561853e-13,"[[1.0, -1.1173095589421694e-15, 5.391264819053455e-15, 9.049108173378017e-14], [1.1173095589421676e-15, 1.0, -1.1379449187855988e-17, -7.034303629647323e-14], [-5.3912648190534536e-15, -2.498001805406602e-16, 1.0, 3.998803014315488e-13], [0.0, 0.0, 0.0, 1.0]]"
5142,35520,52040,204035,40355,[-45  50  35],[-25  45   5],[-10  65   0],[ 50  35 -40],2.7711166694643907e-13,2.4513724383723456e-13,-4.760636329592671e-13,"[[0.9999999999999999, 3.106294653751737e-16, -8.264122584631723e-15, 4.4509357508920284e-13], [-3.199501491751361e-16, 1.0000000000000002, 4.066044235703004e-16, 2.477979047694448e-13], [8.215650382226158e-15, -6.38378239159465e-16, 1.0, -8.621918517654459e-13], [0.0, 0.0, 0.0, 1.0]]"
5143,35520,52045,204535,45355,[-45  55  40],[-20  45  10],[-5 70  0],[ 55  40 -50],-6.288303211476887e-12,-1.0302869668521453e-12,-2.9451996397256153e-12,"[[1.0000000000000002, 1.3824058869111758e-14, -2.1620699361429934e-14, -6.129990891434739e-12], [-1.3829377447694142e-14, 0.9999999999999996, -7.872656096037448e-15, -1.827325254114485e-13], [2.1593837828959295e-14, 7.494005416219807e-15, 1.0, -4.149481069678962e-12], [0.0, 0.0, 0.0, 1.0]]"
5144,35520,52050,205035,50355,[-45  60  45],[-15  45  15],[ 0 75  0],[ 60  45 -60],-1.6775519000589156e-06,-2.785797406090751e-07,-1.487488120233138e-06,"[[1.0, 3.5362058081666004e-09, -1.7793560495926537e-08, -1.3769106757447452e-06], [-3.536205592382168e-09, 0.9999999999999994, -6.090416242010022e-09, 2.100907539272616e-08], [1.779356095799045e-08, 6.090415949344674e-09, 1.0, -2.4771707726155427e-06], [0.0, 0.0, 0.0, 1.0]]"
5145,35525,5250,25035,355,[-63  42  35],[-65  27   5],[-68  75 -10],[ -8  81 -60],-8.526512829121202e-14,-1.7763568394002505e-14,-4.263256414560601e-14,"[[1.0, -1.7432672932515672e-16, -3.927960865984561e-16, -7.144509985800024e-14], [1.7432672932515653e-16, 1.0, -4.3429443019546755e-16, -1.7496459260894453e-14], [3.927960865984562e-16, 5.551115123125783e-16, 1.0, -7.444685174847133e-14], [0.0, 0.0, 0.0, 1.0]]"
5146,35525,52510,251035,10355,[-40  25  -5],[-55  50 -35],[-35  35 -10],[25 -5 20],4.902744876744691e-13,0.0,-2.0605739337042905e-13,"[[1.0, 1.178202471108117e-15, -2.220770322585969e-15, 5.265360223594875e-13], [-1.1782024711081258e-15, 0.9999999999999996, -4.162330186879812e-15, 1.6552971891765356e-13], [2.220770322585964e-15, 3.747002708109903e-15, 0.9999999999999999, -3.9057420557827015e-13], [0.0, 0.0, 0.0, 1.0]]"
