id,hash_a,hash_b,hash_c,hash_d,vector_abc,vector_abd,vector_acd,vector_bcd
5100,35045,04520,452035,20350,[ 39 -35 -35],[ 14 -52 -20],[ 59 -77  -5],[ 65 -67  45]
5101,35045,04525,452535,25350,[ 39 -30 -30],[ 19 -52 -15],[ 64 -72  -5],[ 70 -62  35]
5102,35045,04530,453035,30350,[ 39 -25 -25],[ 24 -52 -10],[ 69 -67  -5],[ 75 -57  25]
5103,35045,04540,454035,40350,[ 39 -15 -15],[ 34 -52   0],[ 79 -57  -5],[ 85 -47   5]
5104,35045,04550,455035,50350,[39 -5 -5],[ 44 -52  10],[ 89 -47  -5],[ 95 -37 -15]
5105,35050,0505,50535,5350,[ 44 -45 -60],[ -1 -47 -45],[ 49 -92 -15],[ 55 -92  75]
5106,35050,05010,501035,10350,[ 44 -40 -55],[  4 -47 -40],[ 54 -87 -15],[ 60 -87  65]
5107,35050,05015,501535,15350,[ 44 -35 -50],[  9 -47 -35],[ 59 -82 -15],[ 65 -82  55]
5108,35050,05020,502035,20350,[ 44 -30 -45],[ 14 -47 -30],[ 64 -77 -15],[ 70 -77  45]
5109,35050,05025,502535,25350,[ 44 -25 -40],[ 19 -47 -25],[ 69 -72 -15],[ 75 -72  35]
5110,35050,05030,503035,30350,[ 44 -20 -35],[ 24 -47 -20],[ 74 -67 -15],[ 80 -67  25]
5111,35050,05040,504035,40350,[ 44 -10 -25],[ 34 -47 -10],[ 84 -57 -15],[ 90 -57   5]
5112,35050,05045,504535,45350,[ 44  -5 -20],[ 39 -47  -5],[ 89 -52 -15],[ 95 -52  -5]
5113,3550,5010,01035,10355,[ -1   0 -55],[  9  25 -85],[  4  35 -60],[ 0 45 20]
5114,3550,5015,01535,15355,[ -1   5 -50],[ 14  25 -80],[  9  40 -60],[ 5 50 10]
5115,3550,5020,02035,20355,[ -1  10 -45],[ 19  25 -75],[ 14  45 -60],[10 55  0]
5116,3550,5025,02535,25355,[ -1  15 -40],[ 24  25 -70],[ 19  50 -60],[ 15  60 -10]
5117,3550,5030,03035,30355,[ -1  20 -35],[ 29  25 -65],[ 24  55 -60],[ 20  65 -20]
5118,3550,5040,04035,40355,[ -1  30 -25],[ 39  25 -55],[ 34  65 -60],[ 30  75 -40]
5119,3550,5045,04535,45355,[ -1  35 -20],[ 44  25 -50],[ 39  70 -60],[ 35  80 -50]
5120,3550,5050,05035,50355,[ -1  40 -15],[ 49  25 -45],[ 44  75 -60],[ 40  85 -60]
5121,35510,5100,10035,0355,[-55   0  15],[-65  35 -15],[-60  25  20],[ 0 15 40]
5122,35510,51015,101535,15355,[-55  15  30],[-50  35   0],[-45  40  20],[15 30 10]
5123,35510,51020,102035,20355,[-55  20  35],[-45  35   5],[-40  45  20],[20 35  0]
5124,35510,51025,102535,25355,[-55  25  40],[-40  35  10],[-35  50  20],[ 25  40 -10]
5125,35510,51030,103035,30355,[-55  30  45],[-35  35  15],[-30  55  20],[ 30  45 -20]
5126,35510,51040,104035,40355,[-55  40  55],[-25  35  25],[-20  65  20],[ 40  55 -40]
5127,35510,51045,104535,45355,[-55  45  60],[-20  35  30],[-15  70  20],[ 45  60 -50]
5128,35510,51050,105035,50355,[-55  50  65],[-15  35  35],[-10  75  20],[ 50  65 -60]
5129,35515,5150,15035,0355,[-64  41  55],[-65  26  25],[-69  75  10],[ -9  83 -60]
5130,35515,51510,151035,10355,[-50  15  15],[-55  40 -15],[-45  35  10],[15 15 20]
5131,35515,51520,152035,20355,[-50  25  25],[-45  40  -5],[-35  45  10],[25 25  0]
5132,35515,51525,152535,25355,[-50  30  30],[-40  40   0],[-30  50  10],[ 30  30 -10]
5133,35515,51530,153035,30355,[-50  35  35],[-35  40   5],[-25  55  10],[ 35  35 -20]
5134,35515,51540,154035,40355,[-50  45  45],[-25  40  15],[-15  65  10],[ 45  45 -40]
5135,35515,51545,154535,45355,[-50  50  50],[-20  40  20],[-10  70  10],[ 50  50 -50]
5136,35515,51550,155035,50355,[-50  55  55],[-15  40  25],[-5 75 10],[ 55  55 -60]
5137,35520,5200,20035,0355,[-45  10  -5],[-65  45 -35],[-50  25   0],[10 -5 40]
5138,35520,52010,201035,10355,[-45  20   5],[-55  45 -25],[-40  35   0],[20  5 20]
5139,35520,52015,201535,15355,[-45  25  10],[-50  45 -20],[-35  40   0],[25 10 10]
5140,35520,52025,202535,25355,[-45  35  20],[-40  45 -10],[-25  50   0],[ 35  20 -10]
5141,35520,52030,203035,30355,[-45  40  25],[-35  45  -5],[-20  55   0],[ 40  25 -20]
5142,35520,52040,204035,40355,[-45  50  35],[-25  45   5],[-10  65   0],[ 50  35 -40]
5143,35520,52045,204535,45355,[-45  55  40],[-20  45  10],[-5 70  0],[ 55  40 -50]
5144,35520,52050,205035,50355,[-45  60  45],[-15  45  15],[ 0 75  0],[ 60  45 -60]
5145,35525,5250,25035,0355,[-63  42  35],[-65  27   5],[-68  75 -10],[ -8  81 -60]
5146,35525,52510,251035,10355,[-40  25  -5],[-55  50 -35],[-35  35 -10],[25 -5 20]
5147,35525,52515,251535,15355,[-40  30   0],[-50  50 -30],[-30  40 -10],[30  0 10]
5148,35525,52520,252035,20355,[-40  35   5],[-45  50 -25],[-25  45 -10],[35  5  0]
5149,35525,52530,253035,30355,[-40  45  15],[-35  50 -15],[-15  55 -10],[ 45  15 -20]
5150,35525,52540,254035,40355,[-40  55  25],[-25  50  -5],[ -5  65 -10],[ 55  25 -40]
5151,35525,52545,254535,45355,[-40  60  30],[-20  50   0],[  0  70 -10],[ 60  30 -50]
5152,35525,52550,255035,50355,[-40  65  35],[-15  50   5],[  5  75 -10],[ 65  35 -60]
5153,35530,5300,30035,0355,[-35  20 -25],[-65  55 -55],[-40  25 -20],[ 20 -25  40]
5154,35530,53010,301035,10355,[-35  30 -15],[-55  55 -45],[-30  35 -20],[ 30 -15  20]
5155,35530,53015,301535,15355,[-35  35 -10],[-50  55 -40],[-25  40 -20],[ 35 -10  10]
5156,35530,53020,302035,20355,[-35  40  -5],[-45  55 -35],[-20  45 -20],[40 -5  0]
5157,35530,53025,302535,25355,[-35  45   0],[-40  55 -30],[-15  50 -20],[ 45   0 -10]
5158,35530,53040,304035,40355,[-35  60  15],[-25  55 -15],[  0  65 -20],[ 60  15 -40]
5159,35530,53045,304535,45355,[-35  65  20],[-20  55 -10],[  5  70 -20],[ 65  20 -50]
5160,35530,53050,305035,50355,[-35  70  25],[-15  55  -5],[ 10  75 -20],[ 70  25 -60]
5161,35540,5400,40035,0355,[-25  30 -45],[-65  65 -75],[-30  25 -40],[ 30 -45  40]
5162,35540,54010,401035,10355,[-25  40 -35],[-55  65 -65],[-20  35 -40],[ 40 -35  20]
5163,35540,54015,401535,15355,[-25  45 -30],[-50  65 -60],[-15  40 -40],[ 45 -30  10]
5164,35540,54020,402035,20355,[-25  50 -25],[-45  65 -55],[-10  45 -40],[ 50 -25   0]
5165,35540,54025,402535,25355,[-25  55 -20],[-40  65 -50],[ -5  50 -40],[ 55 -20 -10]
5166,35540,54030,403035,30355,[-25  60 -15],[-35  65 -45],[  0  55 -40],[ 60 -15 -20]
5167,35540,54045,404535,45355,[-25  75   0],[-20  65 -30],[ 15  70 -40],[ 75   0 -50]
5168,35540,54050,405035,50355,[-25  80   5],[-15  65 -25],[ 20  75 -40],[ 80   5 -60]
5169,35545,5450,45035,0355,[-61  44  -5],[-65  29 -35],[-66  75 -50],[ -6  77 -60]
5170,35545,54510,451035,10355,[-20  45 -45],[-55  70 -75],[-15  35 -50],[ 45 -45  20]
5171,35545,54515,451535,15355,[-20  50 -40],[-50  70 -70],[-10  40 -50],[ 50 -40  10]
5172,35545,54520,452035,20355,[-20  55 -35],[-45  70 -65],[ -5  45 -50],[ 55 -35   0]
5173,35545,54525,452535,25355,[-20  60 -30],[-40  70 -60],[  0  50 -50],[ 60 -30 -10]
5174,35545,54530,453035,30355,[-20  65 -25],[-35  70 -55],[  5  55 -50],[ 65 -25 -20]
5175,35545,54540,454035,40355,[-20  75 -15],[-25  70 -45],[ 15  65 -50],[ 75 -15 -40]
5176,35545,54550,455035,50355,[-20  85  -5],[-15  70 -35],[ 25  75 -50],[ 85  -5 -60]
5177,35550,5500,50035,0355,[-15  40 -65],[-65  75 -95],[-20  25 -60],[ 40 -65  40]
5178,35550,55010,501035,10355,[-15  50 -55],[-55  75 -85],[-10  35 -60],[ 50 -55  20]
5179,35550,55015,501535,15355,[-15  55 -50],[-50  75 -80],[ -5  40 -60],[ 55 -50  10]
5180,35550,55020,502035,20355,[-15  60 -45],[-45  75 -75],[  0  45 -60],[ 60 -45   0]
5181,35550,55025,502535,25355,[-15  65 -40],[-40  75 -70],[  5  50 -60],[ 65 -40 -10]
5182,35550,55030,503035,30355,[-15  70 -35],[-35  75 -65],[ 10  55 -60],[ 70 -35 -20]
5183,35550,55040,504035,40355,[-15  80 -25],[-25  75 -55],[ 20  65 -60],[ 80 -25 -40]
5184,35550,55045,504535,45355,[-15  85 -20],[-20  75 -50],[ 25  70 -60],[ 85 -20 -50]
5185,35100,1005,0535,53510,[-60 -15  40],[-55  15  15],[-65  20  45],[-15  40  35]
5186,35100,10015,01535,153510,[-60  -5  50],[-45  15  25],[-55  30  45],[-5 50 15]
5187,35100,10020,02035,203510,[-60   0  55],[-40  15  30],[-50  35  45],[ 0 55  5]
5188,35100,10025,02535,253510,[-60   5  60],[-35  15  35],[-45  40  45],[ 5 60 -5]
5189,35100,10030,03035,303510,[-60  10  65],[-30  15  40],[-40  45  45],[ 10  65 -15]
5190,35100,10040,04035,403510,[-60  20  75],[-20  15  50],[-30  55  45],[ 20  75 -35]
5191,35100,10045,04535,453510,[-60  25  80],[-15  15  55],[-25  60  45],[ 25  80 -45]
5192,35100,10050,05035,503510,[-60  30  85],[-10  15  60],[-20  65  45],[ 30  85 -55]
5193,35105,1050,5035,03510,[-64 -20  75],[-69  15  50],[-65  15  35],[  3  35 -55]
5194,35105,10515,51535,153510,[-55   0  40],[-45  20  15],[-50  30  35],[ 0 40 15]
5195,35105,10520,52035,203510,[-55   5  45],[-40  20  20],[-45  35  35],[ 5 45  5]
5196,35105,10525,52535,253510,[-55  10  50],[-35  20  25],[-40  40  35],[10 50 -5]
5197,35105,10530,53035,303510,[-55  15  55],[-30  20  30],[-35  45  35],[ 15  55 -15]
5198,35105,10540,54035,403510,[-55  25  65],[-20  20  40],[-25  55  35],[ 25  65 -35]
5199,35105,10545,54535,453510,[-55  30  70],[-15  20  45],[-20  60  35],[ 30  70 -45]
5200,35105,10550,55035,503510,[-55  35  75],[-10  20  50],[-15  65  35],[ 35  75 -55]
5201,351015,10150,15035,03510,[-59  31  55],[-60  16  30],[-69  65  15],[-19  83 -55]
5202,351015,10155,15535,53510,[-45   0  10],[-55  30 -15],[-50  20  15],[ 0 10 35]
5203,351015,101520,152035,203510,[-45  15  25],[-40  30   0],[-35  35  15],[15 25  5]
5204,351015,101525,152535,253510,[-45  20  30],[-35  30   5],[-30  40  15],[20 30 -5]
5205,351015,101530,153035,303510,[-45  25  35],[-30  30  10],[-25  45  15],[ 25  35 -15]
5206,351015,101540,154035,403510,[-45  35  45],[-20  30  20],[-15  55  15],[ 35  45 -35]
5207,351015,101545,154535,453510,[-45  40  50],[-15  30  25],[-10  60  15],[ 40  50 -45]
5208,351015,101550,155035,503510,[-45  45  55],[-10  30  30],[-5 65 15],[ 45  55 -55]
5209,351020,10200,20035,03510,[-40   0  -5],[-60  35 -30],[-50  15   5],[ 0 -5 45]
5210,351020,10205,20535,53510,[-40   5   0],[-55  35 -25],[-45  20   5],[ 5  0 35]
5211,351020,102015,201535,153510,[-40  15  10],[-45  35 -15],[-35  30   5],[15 10 15]
5212,351020,102025,202535,253510,[-40  25  20],[-35  35  -5],[-25  40   5],[25 20 -5]
5213,351020,102030,203035,303510,[-40  30  25],[-30  35   0],[-20  45   5],[ 30  25 -15]
5214,351020,102040,204035,403510,[-40  40  35],[-20  35  10],[-10  55   5],[ 40  35 -35]
5215,351020,102045,204535,453510,[-40  45  40],[-15  35  15],[-5 60  5],[ 45  40 -45]
5216,351020,102050,205035,503510,[-40  50  45],[-10  35  20],[ 0 65  5],[ 50  45 -55]
5217,351025,10250,25035,03510,[-58  32  35],[-60  17  10],[-68  65  -5],[-18  81 -55]
5218,351025,10255,25535,53510,[-35  10 -10],[-55  40 -35],[-40  20  -5],[ 10 -10  35]
5219,351025,102515,251535,153510,[-35  20   0],[-45  40 -25],[-30  30  -5],[20  0 15]
5220,351025,102520,252035,203510,[-35  25   5],[-40  40 -20],[-25  35  -5],[25  5  5]
5221,351025,102530,253035,303510,[-35  35  15],[-30  40 -10],[-15  45  -5],[ 35  15 -15]
5222,351025,102540,254035,403510,[-35  45  25],[-20  40   0],[-5 55 -5],[ 45  25 -35]
5223,351025,102545,254535,453510,[-35  50  30],[-15  40   5],[ 0 60 -5],[ 50  30 -45]
5224,351025,102550,255035,503510,[-35  55  35],[-10  40  10],[ 5 65 -5],[ 55  35 -55]
5225,351030,10300,30035,03510,[-30  10 -25],[-60  45 -50],[-40  15 -15],[ 10 -25  45]
5226,351030,10305,30535,53510,[-30  15 -20],[-55  45 -45],[-35  20 -15],[ 15 -20  35]
5227,351030,103015,301535,153510,[-30  25 -10],[-45  45 -35],[-25  30 -15],[ 25 -10  15]
5228,351030,103020,302035,203510,[-30  30  -5],[-40  45 -30],[-20  35 -15],[30 -5  5]
5229,351030,103025,302535,253510,[-30  35   0],[-35  45 -25],[-15  40 -15],[35  0 -5]
5230,351030,103040,304035,403510,[-30  50  15],[-20  45 -10],[  0  55 -15],[ 50  15 -35]
5231,351030,103045,304535,453510,[-30  55  20],[-15  45  -5],[  5  60 -15],[ 55  20 -45]
5232,351030,103050,305035,503510,[-30  60  25],[-10  45   0],[ 10  65 -15],[ 60  25 -55]
5233,351040,10400,40035,03510,[-20  20 -45],[-60  55 -70],[-30  15 -35],[ 20 -45  45]
5234,351040,10405,40535,53510,[-20  25 -40],[-55  55 -65],[-25  20 -35],[ 25 -40  35]
5235,351040,104015,401535,153510,[-20  35 -30],[-45  55 -55],[-15  30 -35],[ 35 -30  15]
5236,351040,104020,402035,203510,[-20  40 -25],[-40  55 -50],[-10  35 -35],[ 40 -25   5]
5237,351040,104025,402535,253510,[-20  45 -20],[-35  55 -45],[ -5  40 -35],[ 45 -20  -5]
5238,351040,104030,403035,303510,[-20  50 -15],[-30  55 -40],[  0  45 -35],[ 50 -15 -15]
5239,351040,104045,404535,453510,[-20  65   0],[-15  55 -25],[ 15  60 -35],[ 65   0 -45]
5240,351040,104050,405035,503510,[-20  70   5],[-10  55 -20],[ 20  65 -35],[ 70   5 -55]
5241,351045,10450,45035,03510,[-56  34  -5],[-60  19 -30],[-66  65 -45],[-16  77 -55]
5242,351045,10455,45535,53510,[-15  30 -50],[-55  60 -75],[-20  20 -45],[ 30 -50  35]
5243,351045,104515,451535,153510,[-15  40 -40],[-45  60 -65],[-10  30 -45],[ 40 -40  15]
5244,351045,104520,452035,203510,[-15  45 -35],[-40  60 -60],[ -5  35 -45],[ 45 -35   5]
5245,351045,104525,452535,253510,[-15  50 -30],[-35  60 -55],[  0  40 -45],[ 50 -30  -5]
5246,351045,104530,453035,303510,[-15  55 -25],[-30  60 -50],[  5  45 -45],[ 55 -25 -15]
5247,351045,104540,454035,403510,[-15  65 -15],[-20  60 -40],[ 15  55 -45],[ 65 -15 -35]
5248,351045,104550,455035,503510,[-15  75  -5],[-10  60 -30],[ 25  65 -45],[ 75  -5 -55]
5249,351050,10500,50035,03510,[-10  30 -65],[-60  65 -90],[-20  15 -55],[ 30 -65  45]
5250,351050,10505,50535,53510,[-10  35 -60],[-55  65 -85],[-15  20 -55],[ 35 -60  35]
5251,351050,105015,501535,153510,[-10  45 -50],[-45  65 -75],[ -5  30 -55],[ 45 -50  15]
5252,351050,105020,502035,203510,[-10  50 -45],[-40  65 -70],[  0  35 -55],[ 50 -45   5]
5253,351050,105025,502535,253510,[-10  55 -40],[-35  65 -65],[  5  40 -55],[ 55 -40  -5]
5254,351050,105030,503035,303510,[-10  60 -35],[-30  65 -60],[ 10  45 -55],[ 60 -35 -15]
5255,351050,105040,504035,403510,[-10  70 -25],[-20  65 -50],[ 20  55 -55],[ 70 -25 -35]
5256,351050,105045,504535,453510,[-10  75 -20],[-15  65 -45],[ 25  60 -55],[ 75 -20 -45]
5257,35150,1505,0535,53515,[-69  53 -60],[-64  83 -80],[-65  38 -50],[  3 -60  40]
5258,35150,15010,01035,103515,[-69  58 -55],[-59  83 -75],[-60  43 -50],[  8 -55  30]
5259,35150,15020,02035,203515,[-69  68 -45],[-49  83 -65],[-50  53 -50],[ 18 -45  10]
5260,35150,15025,02535,253515,[-69  73 -40],[-44  83 -60],[-45  58 -50],[ 23 -40   0]
5261,35150,15030,03035,303515,[-69  78 -35],[-39  83 -55],[-40  63 -50],[ 28 -35 -10]
5262,35150,15040,04035,403515,[-69  88 -25],[-29  83 -45],[-30  73 -50],[ 38 -25 -30]
5263,35150,15045,04535,453515,[-69  93 -20],[-24  83 -40],[-25  78 -50],[ 43 -20 -40]
5264,35150,15050,05035,503515,[-69  98 -15],[-19  83 -35],[-20  83 -50],[ 48 -15 -50]
5265,35155,1550,5035,03515,[-64 -25  75],[-69  10  55],[-65   5  40],[  3  25 -50]
5266,35155,15510,51035,103515,[-50 -15  35],[-45  10  15],[-55  15  40],[-15  35  30]
5267,35155,15520,52035,203515,[-50  -5  45],[-35  10  25],[-45  25  40],[-5 45 10]
5268,35155,15525,52535,253515,[-50   0  50],[-30  10  30],[-40  30  40],[ 0 50  0]
5269,35155,15530,53035,303515,[-50   5  55],[-25  10  35],[-35  35  40],[  5  55 -10]
5270,35155,15540,54035,403515,[-50  15  65],[-15  10  45],[-25  45  40],[ 15  65 -30]
5271,35155,15545,54535,453515,[-50  20  70],[-10  10  50],[-20  50  40],[ 20  70 -40]
5272,35155,15550,55035,503515,[-50  25  75],[-5 10 55],[-15  55  40],[ 25  75 -50]
5273,351510,15100,10035,03515,[-45 -20  15],[-55  15  -5],[-60   5  30],[-20  15  50]
5274,351510,15105,10535,53515,[-45 -15  20],[-50  15   0],[-55  10  30],[-15  20  40]
5275,351510,151020,102035,203515,[-45   0  35],[-35  15  15],[-40  25  30],[ 0 35 10]
5276,351510,151025,102535,253515,[-45   5  40],[-30  15  20],[-35  30  30],[ 5 40  0]
5277,351510,151030,103035,303515,[-45  10  45],[-25  15  25],[-30  35  30],[ 10  45 -10]
5278,351510,151040,104035,403515,[-45  20  55],[-15  15  35],[-20  45  30],[ 20  55 -30]
5279,351510,151045,104535,453515,[-45  25  60],[-10  15  40],[-15  50  30],[ 25  60 -40]
5280,351510,151050,105035,503515,[-45  30  65],[-5 15 45],[-10  55  30],[ 30  65 -50]
5281,351520,15200,20035,03515,[-35 -10  -5],[-55  25 -25],[-50   5  10],[-10  -5  50]
5282,351520,15205,20535,53515,[-35  -5   0],[-50  25 -20],[-45  10  10],[-5  0 40]
5283,351520,152010,201035,103515,[-35   0   5],[-45  25 -15],[-40  15  10],[ 0  5 30]
5284,351520,152025,202535,253515,[-35  15  20],[-30  25   0],[-25  30  10],[15 20  0]
5285,351520,152030,203035,303515,[-35  20  25],[-25  25   5],[-20  35  10],[ 20  25 -10]
5286,351520,152040,204035,403515,[-35  30  35],[-15  25  15],[-10  45  10],[ 30  35 -30]
5287,351520,152045,204535,453515,[-35  35  40],[-10  25  20],[-5 50 10],[ 35  40 -40]
5288,351520,152050,205035,503515,[-35  40  45],[-5 25 25],[ 0 55 10],[ 40  45 -50]
5289,351525,15250,25035,03515,[-53  22  35],[-55   7  15],[-68  55   0],[-28  81 -50]
5290,351525,15255,25535,53515,[-30   0 -10],[-50  30 -30],[-40  10   0],[  0 -10  40]
5291,351525,152510,251035,103515,[-30   5  -5],[-45  30 -25],[-35  15   0],[ 5 -5 30]
5292,351525,152520,252035,203515,[-30  15   5],[-35  30 -15],[-25  25   0],[15  5 10]
5293,351525,152530,253035,303515,[-30  25  15],[-25  30  -5],[-15  35   0],[ 25  15 -10]
5294,351525,152540,254035,403515,[-30  35  25],[-15  30   5],[-5 45  0],[ 35  25 -30]
5295,351525,152545,254535,453515,[-30  40  30],[-10  30  10],[ 0 50  0],[ 40  30 -40]
5296,351525,152550,255035,503515,[-30  45  35],[-5 30 15],[ 5 55  0],[ 45  35 -50]
5297,351530,15300,30035,03515,[-25   0 -25],[-55  35 -45],[-40   5 -10],[  0 -25  50]
5298,351530,15305,30535,53515,[-25   5 -20],[-50  35 -40],[-35  10 -10],[  5 -20  40]
5299,351530,153010,301035,103515,[-25  10 -15],[-45  35 -35],[-30  15 -10],[ 10 -15  30]
5300,351530,153020,302035,203515,[-25  20  -5],[-35  35 -25],[-20  25 -10],[20 -5 10]
5301,351530,153025,302535,253515,[-25  25   0],[-30  35 -20],[-15  30 -10],[25  0  0]
5302,351530,153040,304035,403515,[-25  40  15],[-15  35  -5],[  0  45 -10],[ 40  15 -30]
5303,351530,153045,304535,453515,[-25  45  20],[-10  35   0],[  5  50 -10],[ 45  20 -40]
5304,351530,153050,305035,503515,[-25  50  25],[-5 35  5],[ 10  55 -10],[ 50  25 -50]
5305,351540,15400,40035,03515,[-15  10 -45],[-55  45 -65],[-30   5 -30],[ 10 -45  50]
5306,351540,15405,40535,53515,[-15  15 -40],[-50  45 -60],[-25  10 -30],[ 15 -40  40]
5307,351540,154010,401035,103515,[-15  20 -35],[-45  45 -55],[-20  15 -30],[ 20 -35  30]
5308,351540,154020,402035,203515,[-15  30 -25],[-35  45 -45],[-10  25 -30],[ 30 -25  10]
5309,351540,154025,402535,253515,[-15  35 -20],[-30  45 -40],[ -5  30 -30],[ 35 -20   0]
5310,351540,154030,403035,303515,[-15  40 -15],[-25  45 -35],[  0  35 -30],[ 40 -15 -10]
5311,351540,154045,404535,453515,[-15  55   0],[-10  45 -20],[ 15  50 -30],[ 55   0 -40]
5312,351540,154050,405035,503515,[-15  60   5],[ -5  45 -15],[ 20  55 -30],[ 60   5 -50]
5313,351545,15450,45035,03515,[-51  24  -5],[-55   9 -25],[-66  55 -40],[-26  77 -50]
5314,351545,15455,45535,53515,[-10  20 -50],[-50  50 -70],[-20  10 -40],[ 20 -50  40]
5315,351545,154510,451035,103515,[-10  25 -45],[-45  50 -65],[-15  15 -40],[ 25 -45  30]
5316,351545,154520,452035,203515,[-10  35 -35],[-35  50 -55],[ -5  25 -40],[ 35 -35  10]
5317,351545,154525,452535,253515,[-10  40 -30],[-30  50 -50],[  0  30 -40],[ 40 -30   0]
5318,351545,154530,453035,303515,[-10  45 -25],[-25  50 -45],[  5  35 -40],[ 45 -25 -10]
5319,351545,154540,454035,403515,[-10  55 -15],[-15  50 -35],[ 15  45 -40],[ 55 -15 -30]
5320,351545,154550,455035,503515,[-10  65  -5],[ -5  50 -25],[ 25  55 -40],[ 65  -5 -50]
5321,351550,15500,50035,03515,[ -5  20 -65],[-55  55 -85],[-20   5 -50],[ 20 -65  50]
5322,351550,15505,50535,53515,[ -5  25 -60],[-50  55 -80],[-15  10 -50],[ 25 -60  40]
5323,351550,155010,501035,103515,[ -5  30 -55],[-45  55 -75],[-10  15 -50],[ 30 -55  30]
5324,351550,155020,502035,203515,[ -5  40 -45],[-35  55 -65],[  0  25 -50],[ 40 -45  10]
5325,351550,155025,502535,253515,[ -5  45 -40],[-30  55 -60],[  5  30 -50],[ 45 -40   0]
5326,351550,155030,503035,303515,[ -5  50 -35],[-25  55 -55],[ 10  35 -50],[ 50 -35 -10]
5327,351550,155040,504035,403515,[ -5  60 -25],[-15  55 -45],[ 20  45 -50],[ 60 -25 -30]
5328,351550,155045,504535,453515,[ -5  65 -20],[-10  55 -40],[ 25  50 -50],[ 65 -20 -40]
5329,35200,2005,0535,53520,[-50 -35  40],[-45  -5  25],[-65   0  55],[-35  40  45]
5330,35200,20010,01035,103520,[-50 -30  45],[-40  -5  30],[-60   5  55],[-30  45  35]
5331,35200,20015,01535,153520,[-50 -25  50],[-35  -5  35],[-55  10  55],[-25  50  25]
5332,35200,20025,02535,253520,[-50 -15  60],[-25  -5  45],[-45  20  55],[-15  60   5]
5333,35200,20030,03035,303520,[-50 -10  65],[-20  -5  50],[-40  25  55],[-10  65  -5]
5334,35200,20040,04035,403520,[-50   0  75],[-10  -5  60],[-30  35  55],[  0  75 -25]
5335,35200,20045,04535,453520,[-50   5  80],[-5 -5 65],[-25  40  55],[  5  80 -35]
5336,35200,20050,05035,503520,[-50  10  85],[ 0 -5 70],[-20  45  55],[ 10  85 -45]
5337,35205,2050,5035,03520,[-63 -40  75],[-68  -5  60],[-65  -5  45],[  1  35 -45]
5338,35205,20510,51035,103520,[-45 -25  35],[-40   0  20],[-55   5  45],[-25  35  35]
5339,35205,20515,51535,153520,[-45 -20  40],[-35   0  25],[-50  10  45],[-20  40  25]
5340,35205,20525,52535,253520,[-45 -10  50],[-25   0  35],[-40  20  45],[-10  50   5]
5341,35205,20530,53035,303520,[-45  -5  55],[-20   0  40],[-35  25  45],[-5 55 -5]
5342,35205,20540,54035,403520,[-45   5  65],[-10   0  50],[-25  35  45],[  5  65 -25]
5343,35205,20545,54535,453520,[-45  10  70],[-5  0 55],[-20  40  45],[ 10  70 -35]
5344,35205,20550,55035,503520,[-45  15  75],[ 0  0 60],[-15  45  45],[ 15  75 -45]
5345,352010,20100,10035,03520,[-40 -30  15],[-50   5   0],[-60  -5  35],[-30  15  55]
5346,352010,20105,10535,53520,[-40 -25  20],[-45   5   5],[-55   0  35],[-25  20  45]
5347,352010,201015,101535,153520,[-40 -15  30],[-35   5  15],[-45  10  35],[-15  30  25]
5348,352010,201025,102535,253520,[-40  -5  40],[-25   5  25],[-35  20  35],[-5 40  5]
5349,352010,201030,103035,303520,[-40   0  45],[-20   5  30],[-30  25  35],[ 0 45 -5]
5350,352010,201040,104035,403520,[-40  10  55],[-10   5  40],[-20  35  35],[ 10  55 -25]
5351,352010,201045,104535,453520,[-40  15  60],[-5  5 45],[-15  40  35],[ 15  60 -35]
5352,352010,201050,105035,503520,[-40  20  65],[ 0  5 50],[-10  45  35],[ 20  65 -45]
5353,352015,20150,15035,03520,[-49  11  55],[-50  -4  40],[-69  45  25],[-39  83 -45]
5354,352015,20155,15535,53520,[-35 -20  10],[-45  10  -5],[-50   0  25],[-20  10  45]
5355,352015,201510,151035,103520,[-35 -15  15],[-40  10   0],[-45   5  25],[-15  15  35]
5356,352015,201525,152535,253520,[-35   0  30],[-25  10  15],[-30  20  25],[ 0 30  5]
5357,352015,201530,153035,303520,[-35   5  35],[-20  10  20],[-25  25  25],[ 5 35 -5]
5358,352015,201540,154035,403520,[-35  15  45],[-10  10  30],[-15  35  25],[ 15  45 -25]
5359,352015,201545,154535,453520,[-35  20  50],[-5 10 35],[-10  40  25],[ 20  50 -35]
5360,352015,201550,155035,503520,[-35  25  55],[ 0 10 40],[-5 45 25],[ 25  55 -45]
5361,352025,20250,25035,03520,[-48  12  35],[-50  -3  20],[-68  45   5],[-38  81 -45]
5362,352025,20255,25535,53520,[-25 -10 -10],[-45  20 -25],[-40   0   5],[-10 -10  45]
5363,352025,202510,251035,103520,[-25  -5  -5],[-40  20 -20],[-35   5   5],[-5 -5 35]
